shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
40128,48.005037,0.193874,150007,4.343
40128,48.005066,0.193899,150008,4.347
40128,48.005095,0.193922,150009,4.351
40128,48.005106,0.193931,150010,4.352
40128,48.005117,0.193940,150011,4.353
40128,48.005149,0.193978,150012,4.358
40128,48.005156,0.193985,150013,4.359
40128,48.005167,0.194001,150014,4.361
40128,48.005180,0.194019,150015,4.362
40128,48.005204,0.194064,150016,4.367
40128,48.005225,0.194102,150017,4.370
40128,48.005250,0.194159,150018,4.375
40128,48.005274,0.194225,150019,4.381
40128,48.005299,0.194329,150020,4.389
40128,48.005324,0.194456,150021,4.399
40128,48.005344,0.194578,150022,4.409
40128,48.005373,0.194780,150023,4.424
40128,48.005385,0.194851,150024,4.429
40128,48.005397,0.194923,150025,4.435
40128,48.005447,0.195216,150026,4.457
40128,48.005498,0.195527,150027,4.481
40128,48.005564,0.195626,150028,4.492
40128,48.005612,0.195699,150029,4.499
40128,48.005649,0.195755,150030,4.505
40128,48.005947,0.196160,150031,4.550
40128,48.006537,0.196963,150032,4.639
40128,48.006565,0.197002,150033,4.643
40128,48.006740,0.197208,150034,4.668
40128,48.006783,0.197260,150035,4.674
40128,48.006885,0.197380,150036,4.689
40128,48.006994,0.197510,150037,4.704
40128,48.007030,0.197552,150038,4.709
40128,48.007167,0.197714,150039,4.729
40128,48.007444,0.198064,150040,4.769
40128,48.007454,0.198079,150041,4.771
40128,48.007493,0.198149,150042,4.777
40128,48.007513,0.198238,150043,4.784
40128,48.007532,0.198318,150044,4.791
40128,48.007592,0.198489,150045,4.805
40128,48.007625,0.198558,150046,4.811
40128,48.007658,0.198623,150047,4.818
40128,48.007662,0.198641,150048,4.819
40128,48.007665,0.198651,150049,4.820
40128,48.007669,0.198662,150050,4.821
40128,48.007672,0.198670,150051,4.822
40128,48.007674,0.198676,150052,4.822
40128,48.007676,0.198680,150053,4.822
40128,48.007681,0.198687,150054,4.823
40128,48.007686,0.198695,150055,4.824
40128,48.007690,0.198700,150056,4.825
40128,48.007703,0.198715,150057,4.827
40128,48.007710,0.198721,150058,4.827
40128,48.007719,0.198726,150059,4.829
40128,48.007728,0.198730,150060,4.829
40128,48.007737,0.198733,150061,4.830
40128,48.007746,0.198734,150062,4.831
40128,48.007755,0.198735,150063,4.832
40128,48.007766,0.198734,150064,4.834
40128,48.007777,0.198730,150065,4.835
40128,48.007791,0.198723,150066,4.837
40128,48.007797,0.198719,150067,4.837
40128,48.007806,0.198710,150068,4.839
40128,48.007815,0.198701,150069,4.840
40128,48.007823,0.198688,150070,4.841
40128,48.007830,0.198676,150071,4.842
40128,48.007836,0.198662,150072,4.843
40128,48.007840,0.198649,150073,4.845
40128,48.007845,0.198633,150074,4.846
40128,48.007847,0.198618,150075,4.847
40128,48.007848,0.198603,150076,4.848
40128,48.007848,0.198587,150077,4.849
40128,48.007848,0.198572,150078,4.850
40128,48.007846,0.198556,150079,4.852
40128,48.007843,0.198541,150080,4.853
40128,48.007839,0.198528,150081,4.854
40128,48.007834,0.198514,150082,4.855
40128,48.007828,0.198502,150083,4.856
40128,48.007871,0.198385,150084,4.866
40128,48.008012,0.197996,150085,4.899
40128,48.008016,0.197987,150086,4.900
40128,48.008073,0.197885,150087,4.910
40128,48.008520,0.197074,150088,4.988
40128,48.008717,0.196715,150089,5.023
40128,48.008963,0.196269,150090,5.066
40128,48.009001,0.196198,150091,5.072
40128,48.009187,0.195861,150092,5.105
40128,48.009213,0.195815,150093,5.109
40128,48.009254,0.195741,150094,5.117
40128,48.009317,0.195625,150095,5.128
40128,48.009329,0.195614,150096,5.130
40128,48.009343,0.195602,150097,5.131
40128,48.009371,0.195578,150098,5.135
40128,48.009402,0.195550,150099,5.139
40128,48.009407,0.195553,150100,5.139
40128,48.009424,0.195556,150101,5.141
40128,48.009440,0.195554,150102,5.143
40128,48.009455,0.195548,150103,5.145
40128,48.009484,0.195578,150104,5.149
40128,48.009505,0.195598,150105,5.151
40128,48.009533,0.195628,150106,5.155
40128,48.009705,0.195801,150107,5.178
40128,48.009981,0.196084,150108,5.216
40128,48.010123,0.196201,150109,5.234
40128,48.010206,0.196270,150110,5.244
40128,48.010206,0.196270,160001,5.244
40128,48.010232,0.196290,160002,5.247
40128,48.010237,0.196294,160003,5.248
40128,48.010445,0.196466,160004,5.275
40128,48.010504,0.196526,160005,5.282
40128,48.010541,0.196562,160006,5.287
40128,48.010946,0.196970,160007,5.342
40128,48.010974,0.196999,160008,5.346
40128,48.010967,0.197015,160009,5.347
40128,48.010963,0.197034,160010,5.348
40128,48.010961,0.197054,160011,5.350
40128,48.010960,0.197081,160012,5.352
40128,48.010965,0.197106,160013,5.354
40128,48.010973,0.197130,160014,5.356
40128,48.010984,0.197150,160015,5.358
40128,48.010987,0.197152,160016,5.358
40128,48.010999,0.197165,160017,5.360
40128,48.011014,0.197175,160018,5.362
40128,48.011031,0.197180,160019,5.364
40128,48.011049,0.197178,160020,5.366
40128,48.011066,0.197171,160021,5.368
40128,48.011077,0.197162,160022,5.369
40128,48.011085,0.197154,160023,5.370
40128,48.011093,0.197143,160024,5.371
40128,48.011099,0.197130,160025,5.372
40128,48.011134,0.197162,160026,5.377
40128,48.011167,0.197196,160027,5.381
40128,48.012222,0.198262,160028,5.523
40128,48.012843,0.198887,160029,5.606
40128,48.012868,0.198913,160030,5.610
40128,48.012888,0.198931,160031,5.612
40128,48.012877,0.198963,160032,5.615
40128,48.012873,0.198998,160033,5.618
40128,48.012875,0.199034,160034,5.620
40128,48.012886,0.199068,160035,5.623
40128,48.012902,0.199094,160036,5.626
40128,48.012921,0.199110,160037,5.628
40128,48.012941,0.199119,160038,5.630
40128,48.012962,0.199119,160039,5.633
40128,48.012982,0.199111,160040,5.635
40128,48.013000,0.199095,160041,5.638
40128,48.013015,0.199073,160042,5.640
40128,48.013026,0.199046,160043,5.642
40128,48.013031,0.199024,160044,5.644
40128,48.013059,0.199038,160045,5.647
40128,48.013102,0.199064,160046,5.652
40128,48.013140,0.199092,160047,5.657
40128,48.013184,0.199131,160048,5.663
40128,48.013338,0.199284,160049,5.683
40128,48.013338,0.199284,170001,5.683
40128,48.013613,0.199560,170002,5.720
40128,48.013836,0.199791,170003,5.750
40128,48.014054,0.199987,170004,5.779
40128,48.014115,0.200046,170005,5.787
40128,48.014305,0.200229,170006,5.812
40128,48.014566,0.200547,170007,5.849
40128,48.014727,0.200794,170008,5.875
40128,48.014751,0.200831,170009,5.879
40128,48.014941,0.201184,170010,5.913
40128,48.015139,0.201571,170011,5.949
40128,48.015241,0.201805,170012,5.970
40128,48.015329,0.201911,170013,5.982
40128,48.015383,0.201970,170014,5.990
40128,48.015415,0.202031,170015,5.996
40128,48.015419,0.202152,170016,6.005
40128,48.015411,0.202187,170017,6.007
40128,48.015407,0.202226,170018,6.010
40128,48.015408,0.202252,170019,6.012
40128,48.015412,0.202286,170020,6.015
40128,48.015417,0.202314,170021,6.017
40128,48.015428,0.202349,170022,6.020
40128,48.015439,0.202371,170023,6.022
40128,48.015451,0.202392,170024,6.024
40128,48.015468,0.202415,170025,6.027
40128,48.015481,0.202430,170026,6.028
40128,48.015495,0.202440,170027,6.030
40128,48.015510,0.202448,170028,6.032
40128,48.015524,0.202455,170029,6.034
40128,48.015536,0.202458,170030,6.035
40128,48.015548,0.202460,170031,6.036
40128,48.015565,0.202461,170032,6.038
40128,48.015582,0.202459,170033,6.040
40128,48.015602,0.202451,170034,6.042
40128,48.015621,0.202441,170035,6.045
40128,48.015637,0.202430,170036,6.046
40128,48.015650,0.202416,170037,6.048
40128,48.015662,0.202401,170038,6.050
40128,48.015676,0.202379,170039,6.052
40128,48.015688,0.202355,170040,6.054
40128,48.015814,0.202342,170041,6.069
40128,48.015852,0.202338,170042,6.073
40128,48.016062,0.202289,170043,6.096
40128,48.016211,0.202224,170044,6.114
40128,48.016211,0.202224,180001,6.114
40128,48.016346,0.202167,180002,6.129
40128,48.016611,0.202039,180003,6.160
40128,48.016771,0.201988,180004,6.178
40128,48.016901,0.201931,180005,6.194
40128,48.017065,0.201868,180006,6.212
40128,48.017364,0.201767,180007,6.246
40128,48.017694,0.201652,180008,6.284
40128,48.017824,0.201619,180009,6.299
40128,48.017970,0.201601,180010,6.315
40128,48.018073,0.201594,180011,6.327
40128,48.018139,0.201592,180012,6.334
40128,48.018196,0.201588,180013,6.340
40128,48.018217,0.201615,180014,6.343
40128,48.018245,0.201630,180015,6.347
40128,48.018260,0.201631,180016,6.348
40128,48.018274,0.201630,180017,6.350
40128,48.018301,0.201615,180018,6.353
40128,48.018323,0.201588,180019,6.356
40128,48.018380,0.201577,180020,6.363
40128,48.018428,0.201577,180021,6.368
40128,48.018591,0.201585,180022,6.386
40128,48.018827,0.201597,180023,6.412
40128,48.018827,0.201597,190001,6.412
40128,48.018969,0.201604,190002,6.428
40128,48.019038,0.201608,190003,6.436
40128,48.019300,0.201623,190004,6.465
40128,48.019684,0.201643,190005,6.508
40128,48.019707,0.201644,190006,6.510
40128,48.019812,0.201649,190007,6.522
40128,48.020053,0.201658,190008,6.549
40128,48.020668,0.201680,190009,6.617
40128,48.021044,0.201703,190010,6.659
40128,48.021420,0.201725,190011,6.701
40128,48.021420,0.201725,200001,6.701
40128,48.021506,0.201730,200002,6.710
40128,48.021596,0.201731,200003,6.720
40128,48.021624,0.201733,200004,6.723
40128,48.021637,0.201757,200005,6.726
40128,48.021654,0.201775,200006,6.728
40128,48.021673,0.201787,200007,6.730
40128,48.021694,0.201792,200008,6.733
40128,48.021716,0.201790,200009,6.735
40128,48.021737,0.201778,200010,6.738
40128,48.021755,0.201760,200011,6.740
40128,48.021769,0.201735,200012,6.742
40128,48.021779,0.201705,200013,6.745
40128,48.021824,0.201734,200014,6.750
40128,48.021966,0.201732,200015,6.766
40128,48.022109,0.201729,200016,6.782
40128,48.022384,0.201726,200017,6.813
40128,48.022816,0.201719,200018,6.861
40128,48.023285,0.201713,200019,6.913
40128,48.023359,0.201711,200020,6.921
40128,48.023718,0.201706,200021,6.961
40128,48.023758,0.201705,200022,6.965
40128,48.023822,0.201704,200023,6.973
40128,48.023920,0.201703,200024,6.984
40128,48.024021,0.201702,200025,6.995
40128,48.024065,0.201709,200026,7.000
40128,48.024085,0.201714,200027,7.002
40128,48.024110,0.201750,200028,7.006
40128,48.024142,0.201772,200029,7.010
40128,48.024178,0.201776,200030,7.014
40128,48.024178,0.201793,200031,7.015
40128,48.024179,0.201831,200032,7.018
40128,48.024179,0.201981,200033,7.029
40128,48.024181,0.202107,200034,7.038
40128,48.024181,0.202168,200035,7.043
40128,48.024181,0.202270,200036,7.051
40128,48.024181,0.202290,200037,7.052
40128,48.024181,0.202290,210001,7.052
40128,48.024182,0.202494,210002,7.067
40128,48.024183,0.202576,210003,7.073
40128,48.024183,0.202623,210004,7.077
40128,48.024185,0.203053,210005,7.109
40128,48.024187,0.203391,210006,7.134
40128,48.024192,0.204352,210007,7.206
40128,48.024193,0.204469,210008,7.215
40128,48.024194,0.204629,210009,7.226
40128,48.024204,0.204789,210010,7.238
40128,48.024204,0.204789,220001,7.238
40128,48.024223,0.205066,220002,7.259
40128,48.024164,0.205113,220003,7.267
40128,48.024038,0.205146,220004,7.281
40128,48.023820,0.205234,220005,7.306
40128,48.023761,0.205279,220006,7.313
40128,48.023635,0.205381,220007,7.329
40128,48.023484,0.205604,220008,7.353
40128,48.023411,0.205755,220009,7.367
40128,48.023304,0.205981,220010,7.387
40128,48.023252,0.206120,220011,7.399
40128,48.023195,0.206243,220012,7.410
40128,48.022865,0.207173,220013,7.489
40128,48.022832,0.207332,220014,7.501
40128,48.022764,0.207287,220015,7.510
40128,48.022701,0.207246,220016,7.517
40128,48.022604,0.207182,220017,7.529
40128,48.022382,0.207035,220018,7.556
40128,48.022304,0.206991,220019,7.565
40128,48.022200,0.206942,220020,7.577
40128,48.022095,0.206886,220021,7.590
40128,48.022041,0.206855,220022,7.596
40128,48.022018,0.206843,220023,7.599
40128,48.022018,0.206843,230001,7.599
40128,48.021694,0.206674,230002,7.637
40128,48.021509,0.206577,230003,7.659
40128,48.021424,0.206532,230004,7.669
40128,48.021307,0.206490,230005,7.683
40128,48.021082,0.206415,230006,7.708
40128,48.020716,0.206393,230007,7.749
40128,48.020060,0.206341,230008,7.822
40128,48.019960,0.206341,230009,7.833
40128,48.019960,0.206341,240001,7.833
40128,48.019646,0.206340,240002,7.868
40128,48.019407,0.206375,240003,7.895
40128,48.019292,0.206377,240004,7.907
40128,48.019265,0.206445,240005,7.913
40128,48.019053,0.206644,240006,7.941
40128,48.018988,0.206730,240007,7.951
40128,48.018964,0.206775,240008,7.955
40128,48.018762,0.207153,240009,7.991
40128,48.018633,0.207555,240010,8.025
40128,48.018605,0.207707,240011,8.036
40128,48.018484,0.208355,240012,8.086
40128,48.018484,0.208355,250001,8.086
40128,48.018478,0.208384,250002,8.089
40128,48.018471,0.208421,250003,8.092
40128,48.018444,0.208567,250004,8.103
40128,48.018425,0.208666,250005,8.111
40128,48.018394,0.208768,250006,8.119
40128,48.018372,0.208842,250007,8.125
40128,48.018331,0.208977,250008,8.136
40128,48.018179,0.209479,250009,8.177
40128,48.018104,0.209792,250010,8.202
40128,48.018054,0.210175,250011,8.231
40128,48.018059,0.210268,250012,8.238
40128,48.018078,0.210357,250013,8.245
40128,48.018116,0.210455,250014,8.254
40128,48.018170,0.210505,250015,8.261
40128,48.018213,0.210534,250016,8.266
40128,48.018260,0.210565,250017,8.271
40128,48.018313,0.210580,250018,8.277
40128,48.018392,0.210575,250019,8.286
40128,48.018466,0.210543,250020,8.295
40128,48.018508,0.210508,250021,8.300
40128,48.018551,0.210470,250022,8.306
40128,48.019195,0.209773,250023,8.394
40128,48.019266,0.209723,250024,8.403
40128,48.019313,0.209689,250025,8.409
40128,48.019415,0.209642,250026,8.421
40128,48.019415,0.209642,260001,8.421
40128,48.019425,0.209638,260002,8.422
40128,48.019655,0.209575,260003,8.448
40128,48.019697,0.209564,260004,8.452
40128,48.019773,0.209566,260005,8.461
40128,48.019989,0.209638,260006,8.485
40128,48.020081,0.209709,260007,8.497
40128,48.020290,0.209873,260008,8.523
40128,48.020322,0.209899,260009,8.527
40128,48.020444,0.210002,260010,8.543
40128,48.020556,0.210083,260011,8.557
40128,48.020588,0.210082,260012,8.560
40128,48.020587,0.210117,260013,8.563
40128,48.020597,0.210159,260014,8.566
40128,48.020616,0.210193,260015,8.569
40128,48.020595,0.210292,260016,8.577
40128,48.020349,0.211068,260017,8.641
40129,48.020349,0.211068,10001,0.000
40129,48.020349,0.211069,10002,0.000
40129,48.020327,0.211136,10003,0.006
40129,48.020256,0.211290,10004,0.020
40129,48.020216,0.211431,10005,0.031
40129,48.020014,0.212042,10006,0.082
40129,48.020003,0.212076,10007,0.085
40129,48.019979,0.212171,10008,0.092
40129,48.019962,0.212299,10009,0.102
40129,48.019960,0.212324,10010,0.104
40129,48.019949,0.212438,10011,0.112
40129,48.019955,0.212583,10012,0.123
40129,48.019955,0.212595,10013,0.124
40129,48.019961,0.212741,10014,0.135
40129,48.019915,0.212785,10015,0.141
40129,48.019855,0.212990,10016,0.158
40129,48.019826,0.213091,10017,0.166
40129,48.019551,0.213996,10018,0.240
40129,48.019512,0.214125,10019,0.251
40129,48.019465,0.214258,10020,0.262
40129,48.019428,0.214348,10021,0.270
40129,48.019408,0.214396,10022,0.274
40129,48.019459,0.214436,10023,0.280
40129,48.019762,0.214663,10024,0.318
40129,48.019806,0.214695,10025,0.324
40129,48.019874,0.214759,10026,0.333
40129,48.019907,0.214784,10027,0.337
40129,48.019940,0.214806,10028,0.341
40129,48.019981,0.214834,10029,0.346
40129,48.020003,0.214608,10030,0.363
40129,48.020001,0.214260,10031,0.389
40129,48.020023,0.213733,10032,0.428
40129,48.020041,0.213402,10033,0.453
40129,48.020070,0.212854,10034,0.494
40129,48.020075,0.212783,10035,0.499
40129,48.020081,0.212697,10036,0.506
40129,48.020103,0.212440,10037,0.525
40129,48.020105,0.212421,10038,0.526
40129,48.020120,0.212298,10039,0.536
40129,48.020130,0.212235,10040,0.540
40129,48.020149,0.212135,10041,0.548
40129,48.020199,0.211975,10042,0.561
40129,48.020199,0.211975,20001,0.561
40129,48.020382,0.211391,20002,0.610
40129,48.020424,0.211256,20003,0.621
40129,48.020451,0.211121,20004,0.631
40129,48.020519,0.210905,20005,0.649
40129,48.020648,0.210500,20006,0.682
40129,48.020690,0.210378,20007,0.693
40129,48.020696,0.210355,20008,0.694
40129,48.020713,0.210291,20009,0.699
40129,48.020713,0.210260,20010,0.702
40129,48.020712,0.210205,20011,0.706
40129,48.020734,0.210176,20012,0.709
40129,48.020747,0.210148,20013,0.712
40129,48.020754,0.210106,20014,0.715
40129,48.020753,0.210084,20015,0.716
40129,48.020745,0.210042,20016,0.720
40129,48.020719,0.209995,20017,0.724
40129,48.020692,0.209977,20018,0.728
40129,48.020655,0.209974,20019,0.732
40129,48.020628,0.209989,20020,0.735
40129,48.020599,0.210032,20021,0.739
40129,48.020588,0.210072,20022,0.743
40129,48.020588,0.210082,20023,0.743
40129,48.020556,0.210083,20024,0.747
40129,48.020444,0.210002,20025,0.761
40129,48.020322,0.209899,20026,0.776
40129,48.020290,0.209873,20027,0.780
40129,48.020081,0.209709,20028,0.807
40129,48.019989,0.209638,20029,0.818
40129,48.019773,0.209566,20030,0.843
40129,48.019697,0.209564,20031,0.851
40129,48.019655,0.209575,20032,0.856
40129,48.019425,0.209638,20033,0.882
40129,48.019313,0.209689,20034,0.895
40129,48.019266,0.209723,20035,0.901
40129,48.019195,0.209773,20036,0.909
40129,48.019058,0.209922,20037,0.928
40129,48.019058,0.209922,30001,0.928
40129,48.018551,0.210470,30002,0.998
40129,48.018508,0.210508,30003,1.004
40129,48.018466,0.210543,30004,1.009
40129,48.018392,0.210575,30005,1.018
40129,48.018313,0.210580,30006,1.026
40129,48.018260,0.210565,30007,1.032
40129,48.018213,0.210534,30008,1.038
40129,48.018170,0.210505,30009,1.043
40129,48.018116,0.210455,30010,1.050
40129,48.018078,0.210357,30011,1.059
40129,48.018059,0.210268,30012,1.066
40129,48.018054,0.210175,30013,1.073
40129,48.018104,0.209792,30014,1.102
40129,48.018179,0.209479,30015,1.127
40129,48.018331,0.208977,30016,1.168
40129,48.018357,0.208893,30017,1.175
40129,48.018357,0.208893,40001,1.175
40129,48.018372,0.208842,40002,1.179
40129,48.018394,0.208768,40003,1.185
40129,48.018425,0.208666,40004,1.193
40129,48.018444,0.208567,40005,1.201
40129,48.018471,0.208421,40006,1.212
40129,48.018478,0.208384,40007,1.215
40129,48.018605,0.207707,40008,1.267
40129,48.018633,0.207555,40009,1.279
40129,48.018762,0.207153,40010,1.312
40129,48.018964,0.206775,40011,1.348
40129,48.018988,0.206730,40012,1.353
40129,48.019053,0.206644,40013,1.362
40129,48.019265,0.206445,40014,1.390
40129,48.019292,0.206377,40015,1.396
40129,48.019407,0.206375,40016,1.409
40129,48.019632,0.206342,40017,1.434
40129,48.019632,0.206342,50001,1.434
40129,48.019646,0.206340,50002,1.436
